t, Precipitation,t, Flow,,,,, 
41094.6,0,41094.6,2490.143,,,,,
41094.7,0,41094.7,2490.149,,,,,
41094.8,0,41094.8,2490.155,,,,,
41094.9,0,41094.9,2490.161,,,,,
41095,0,41095,2490.167,,,,,
41095.1,0,41095.1,2490.173,,,,,
41095.2,0,41095.2,2490.179,,,,,
41095.3,0,41095.3,2490.185,,,,,
41095.4,0,41095.4,2490.191,,,,,
41095.5,0,41095.5,2490.197,,,,,
41095.6,0,41095.6,2490.203,,,,,
41095.7,0,41095.7,2490.209,,,,,
41095.8,0,41095.8,2490.215,,,,,
41095.9,0,41095.9,2490.221,,,,,
41096,0,41096,2490.227,,,,,
41096.1,0,41096.1,2490.234,,,,,
41096.2,0,41096.2,2490.24,,,,,
41096.3,0,41096.3,2490.246,,,,,
41096.4,0,41096.4,2490.252,,,,,
41096.5,0,41096.5,2490.258,,,,,
41096.6,0,41096.6,2490.264,,,,,
41096.7,0,41096.7,2490.27,,,,,
41096.8,0,41096.8,2490.276,,,,,
41096.9,0,41096.9,2490.282,,,,,
41097,0,41097,2490.288,,,,,
41097.1,0,41097.1,2490.294,,,,,
41097.2,0,41097.2,2490.3,,,,,
41097.3,0,41097.3,2490.306,,,,,
41097.4,0,41097.4,2490.312,,,,,
41097.5,0,41097.5,2490.318,,,,,
41097.6,0,41097.6,2490.324,,,,,
41097.7,0,41097.7,2490.33,,,,,
41097.8,0,41097.8,2490.337,,,,,
41097.9,0,41097.9,2490.343,,,,,
41098,0.003169434,41098,2490.349,,,,,
41098.1,0.0001608641,41098.1,2490.355,,,,,
41098.2,0.0001000721,41098.2,2490.361,,,,,
41098.3,0.0001333333,41098.3,2490.367,,,,,
41098.4,0,41098.4,2490.373,,,,,
41098.5,0,41098.5,2490.379,,,,,
41098.6,0,41098.6,2490.385,,,,,
41098.7,0,41098.7,2490.391,,,,,
41098.8,0,41098.8,2490.397,,,,,
41098.9,0,41098.9,2490.403,,,,,
41099,0,41099,2490.409,,,,,
41099.1,0,41099.1,2490.415,,,,,
41099.2,0,41099.2,2490.421,,,,,
41099.3,0,41099.3,2490.427,,,,,
41099.4,0,41099.4,2490.433,,,,,
41099.5,0,41099.5,2490.44,,,,,
41099.6,0,41099.6,2490.446,,,,,
41099.7,0,41099.7,2490.452,,,,,
41099.8,0,41099.8,2490.458,,,,,
41099.9,0.0001066475,41099.9,2490.464,,,,,
41100,0,41100,2490.47,,,,,
41100.1,0,41100.1,2490.476,,,,,
41100.2,0,41100.2,2490.482,,,,,
41100.3,0,41100.3,2490.488,,,,,
41100.4,0,41100.4,2490.494,,,,,
41100.5,0,41100.5,2490.5,,,,,
41100.6,0,41100.6,2490.506,,,,,
41100.7,0,41100.7,2490.512,,,,,
41100.8,0,41100.8,2490.518,,,,,
41100.9,0,41100.9,2490.524,,,,,
41101,0,41101,2490.53,,,,,
41101.1,0,41101.1,2490.537,,,,,
41101.2,0,41101.2,2490.543,,,,,
41101.3,0,41101.3,2490.549,,,,,
41101.4,0,41101.4,2490.555,,,,,
41101.5,0,41101.5,2490.561,,,,,
41101.6,0,41101.6,2490.567,,,,,
41101.7,0,41101.7,2490.573,,,,,
41101.8,0,41101.8,2490.579,,,,,
41101.9,0,41101.9,2490.585,,,,,
41102,0,41102,2490.591,,,,,
41102.1,0,41102.1,2490.597,,,,,
41102.2,0,41102.2,2490.603,,,,,
41102.3,0,41102.3,2490.609,,,,,
41102.4,0,41102.4,2490.615,,,,,
41102.5,0,41102.5,2490.621,,,,,
41102.6,0,41102.6,2490.627,,,,,
41102.7,0,41102.7,2490.633,,,,,
41102.8,0,41102.8,2490.64,,,,,
41102.9,0,41102.9,2490.646,,,,,
41103,0,41103,2490.652,,,,,
41103.1,0,41103.1,2490.658,,,,,
41103.2,0.0004,41103.2,2490.664,,,,,
41103.3,0,41103.3,2490.67,,,,,
41103.4,0,41103.4,2490.676,,,,,
41103.5,0,41103.5,2490.682,,,,,
41103.6,0,41103.6,2490.688,,,,,
41103.7,9.110399E-05,41103.7,2490.694,,,,,
41103.8,0,41103.8,2490.7,,,,,
41103.9,0,41103.9,2490.706,,,,,
41104,0,41104,2490.712,,,,,
41104.1,0,41104.1,2490.718,,,,,
41104.2,0,41104.2,2490.724,,,,,
41104.3,0,41104.3,2490.73,,,,,
41104.4,0,41104.4,2490.736,,,,,
41104.5,0,41104.5,2490.743,,,,,
41104.6,0,41104.6,2490.749,,,,,
41104.7,0,41104.7,2490.755,,,,,
41104.8,0,41104.8,2490.761,,,,,
41104.9,0,41104.9,2490.767,,,,,
41105,1.334293E-05,41105,2490.773,,,,,
41105.1,0,41105.1,2490.779,,,,,
41105.2,0,41105.2,2490.785,,,,,
41105.3,0,41105.3,2490.791,,,,,
41105.4,0,41105.4,2490.797,,,,,
41105.5,0,41105.5,2490.803,,,,,
41105.6,0,41105.6,2490.809,,,,,
41105.7,6.666663E-05,41105.7,2490.815,,,,,
41105.8,0,41105.8,2490.821,,,,,
41105.9,0,41105.9,2490.827,,,,,
41106,0,41106,2490.833,,,,,
41106.1,0,41106.1,2490.839,,,,,
41106.2,0,41106.2,2490.846,,,,,
41106.3,0,41106.3,2490.852,,,,,
41106.4,0,41106.4,2490.858,,,,,
41106.5,0,41106.5,2490.864,,,,,
41106.6,0,41106.6,2490.87,,,,,
41106.7,0,41106.7,2490.876,,,,,
41106.8,0,41106.8,2490.882,,,,,
41106.9,0,41106.9,2490.888,,,,,
41107,0,41107,2490.894,,,,,
41107.1,0,41107.1,2490.9,,,,,
41107.2,0,41107.2,2490.906,,,,,
41107.3,0,41107.3,2490.912,,,,,
41107.4,0,41107.4,2490.918,,,,,
41107.5,0,41107.5,2490.924,,,,,
41107.6,0,41107.6,2490.93,,,,,
41107.7,0,41107.7,2490.936,,,,,
41107.8,0,41107.8,2490.942,,,,,
41107.9,0,41107.9,2490.949,,,,,
41108,0,41108,2490.955,,,,,
41108.1,0,41108.1,2490.961,,,,,
41108.2,0,41108.2,2490.967,,,,,
41108.3,0,41108.3,2490.973,,,,,
41108.4,0,41108.4,2490.979,,,,,
41108.5,0,41108.5,2490.985,,,,,
41108.6,0,41108.6,2490.991,,,,,
41108.7,0,41108.7,2490.997,,,,,
41108.8,0,41108.8,2491.003,,,,,
41108.9,0.0027,41108.9,2491.009,,,,,
41109,0.0002333336,41109,2491.015,,,,,
41109.1,0,41109.1,2491.021,,,,,
41109.2,0,41109.2,2491.027,,,,,
41109.3,0,41109.3,2491.033,,,,,
41109.4,0,41109.4,2491.039,,,,,
41109.5,0.0001470466,41109.5,2491.046,,,,,
41109.6,0,41109.6,2491.052,,,,,
41109.7,0,41109.7,2491.058,,,,,
41109.8,3.333333E-05,41109.8,2491.064,,,,,
41109.9,0.0002318628,41109.9,2491.07,,,,,
41110,0,41110,2491.076,,,,,
41110.1,0,41110.1,2491.082,,,,,
41110.2,0,41110.2,2491.088,,,,,
41110.3,0,41110.3,2491.094,,,,,
41110.4,9.779199E-05,41110.4,2491.1,,,,,
41110.5,0,41110.5,2491.106,,,,,
41110.6,0,41110.6,2491.112,,,,,
41110.7,0.0006124211,41110.7,2491.118,,,,,
41110.8,0,41110.8,2491.124,,,,,
41110.9,0,41110.9,2491.13,,,,,
41111,0,41111,2491.136,,,,,
41111.1,0,41111.1,2491.142,,,,,
41111.2,0,41111.2,2491.149,,,,,
41111.3,0,41111.3,2491.155,,,,,
41111.4,0,41111.4,2491.161,,,,,
41111.5,0,41111.5,2491.167,,,,,
41111.6,0,41111.6,2491.173,,,,,
41111.7,0,41111.7,2491.179,,,,,
41111.8,0,41111.8,2491.185,,,,,
41111.9,0,41111.9,2491.191,,,,,
41112,0,41112,2491.197,,,,,
41112.1,0,41112.1,2491.203,,,,,
41112.2,0,41112.2,2491.209,,,,,
41112.3,0,41112.3,2491.215,,,,,
41112.4,0,41112.4,2491.221,,,,,
41112.5,0,41112.5,2491.227,,,,,
41112.6,0,41112.6,2491.233,,,,,
41112.7,0,41112.7,2491.239,,,,,
41112.8,0,41112.8,2491.245,,,,,
41112.9,0,41112.9,2491.252,,,,,
41113,0,41113,2491.258,,,,,
41113.1,0,41113.1,2491.264,,,,,
41113.2,0,41113.2,2491.27,,,,,
41113.3,0,41113.3,2491.276,,,,,
41113.4,0,41113.4,2491.282,,,,,
41113.5,0,41113.5,2491.288,,,,,
41113.6,0,41113.6,2491.294,,,,,
41113.7,0,41113.7,2491.3,,,,,
41113.8,0,41113.8,2491.306,,,,,
41113.9,0,41113.9,2491.312,,,,,
41114,0,41114,2491.318,,,,,
41114.1,0,41114.1,2491.324,,,,,
41114.2,0,41114.2,2491.33,,,,,
41114.3,0,41114.3,2491.336,,,,,
41114.4,0,41114.4,2491.342,,,,,
41114.5,0,41114.5,2491.348,,,,,
41114.6,0,41114.6,2491.355,,,,,
41114.7,0,41114.7,2491.361,,,,,
41114.8,0,41114.8,2491.367,,,,,
41114.9,0,41114.9,2491.373,,,,,
41115,0,41115,2491.379,,,,,
41115.1,0,41115.1,2491.385,,,,,
41115.2,0,41115.2,2491.391,,,,,
41115.3,0,41115.3,2491.397,,,,,
41115.4,0,41115.4,2491.403,,,,,
41115.5,0,41115.5,2491.409,,,,,
41115.6,0,41115.6,2491.415,,,,,
41115.7,0,41115.7,2491.421,,,,,
41115.8,0,41115.8,2491.427,,,,,
41115.9,0,41115.9,2491.433,,,,,
41116,0,41116,2491.439,,,,,
41116.1,0,41116.1,2491.445,,,,,
41116.2,0,41116.2,2491.452,,,,,
41116.3,0,41116.3,2491.458,,,,,
41116.4,0,41116.4,2491.464,,,,,
41116.5,0,41116.5,2491.47,,,,,
41116.6,0,41116.6,2491.476,,,,,
41116.7,0,41116.7,2491.482,,,,,
41116.8,0,41116.8,2491.488,,,,,
41116.9,0,41116.9,2491.494,,,,,
41117,0,41117,2491.5,,,,,
41117.1,0,41117.1,2491.506,,,,,
41117.2,0,41117.2,2491.512,,,,,
41117.3,0,41117.3,2491.518,,,,,
41117.4,0,41117.4,2491.524,,,,,
41117.5,0,41117.5,2491.53,,,,,
41117.6,0,41117.6,2491.536,,,,,
41117.7,0,41117.7,2491.542,,,,,
41117.8,0.00262,41117.8,2491.548,,,,,
41117.9,0,41117.9,2491.555,,,,,
41118,0,41118,2491.561,,,,,
41118.1,0,41118.1,2491.567,,,,,
41118.2,0,41118.2,2491.573,,,,,
41118.3,0,41118.3,2491.579,,,,,
41118.4,0,41118.4,2491.585,,,,,
41118.5,0,41118.5,2491.591,,,,,
41118.6,0,41118.6,2491.597,,,,,
41118.7,0,41118.7,2491.603,,,,,
41118.8,0,41118.8,2491.609,,,,,
41118.9,0,41118.9,2491.615,,,,,
41119,0,41119,2491.621,,,,,
41119.1,0,41119.1,2491.627,,,,,
41119.2,0,41119.2,2491.633,,,,,
41119.3,0,41119.3,2491.639,,,,,
41119.4,0,41119.4,2491.645,,,,,
41119.5,0,41119.5,2491.651,,,,,
41119.6,0,41119.6,2491.658,,,,,
41119.7,0,41119.7,2491.664,,,,,
41119.8,0,41119.8,2491.67,,,,,
41119.9,0,41119.9,2491.676,,,,,
41120,0,41120,2491.682,,,,,
41120.1,0,41120.1,2491.688,,,,,
41120.2,0,41120.2,2491.694,,,,,
41120.3,0,41120.3,2491.7,,,,,
41120.4,0,41120.4,2491.706,,,,,
41120.5,0,41120.5,2491.712,,,,,
41120.6,1.000718E-05,41120.6,2491.718,,,,,
41120.7,0,41120.7,2491.724,,,,,
41120.8,0,41120.8,2491.73,,,,,
41120.9,0,41120.9,2491.736,,,,,
41121,0,41121,2491.742,,,,,
41121.1,0,41121.1,2491.748,,,,,
41121.2,0,41121.2,2491.754,,,,,
41121.3,0,41121.3,2491.761,,,,,
41121.4,0,41121.4,2491.767,,,,,
41121.5,0,41121.5,2491.773,,,,,
41121.6,0,41121.6,2491.779,,,,,
41121.7,0,41121.7,2491.785,,,,,
41121.8,0,41121.8,2491.791,,,,,
41121.9,0,41121.9,2491.797,,,,,
41122,0,41122,2491.803,,,,,
41122.1,0,41122.1,2491.809,,,,,
41122.2,0,41122.2,2491.815,,,,,
41122.3,0,41122.3,2491.821,,,,,
41122.4,0,41122.4,2491.827,,,,,
41122.5,0,41122.5,2491.833,,,,,
41122.6,0,41122.6,2491.839,,,,,
41122.7,0,41122.7,2491.845,,,,,
41122.8,0,41122.8,2491.851,,,,,
41122.9,0,41122.9,2491.857,,,,,
41123,0,41123,2491.864,,,,,
41123.1,0,41123.1,2491.87,,,,,
41123.2,0,41123.2,2491.876,,,,,
41123.3,0,41123.3,2491.882,,,,,
41123.4,0,41123.4,2491.888,,,,,
41123.5,0,41123.5,2491.894,,,,,
41123.6,0,41123.6,2491.9,,,,,
41123.7,0,41123.7,2491.906,,,,,
41123.8,0,41123.8,2491.912,,,,,
41123.9,0,41123.9,2491.918,,,,,
41124,0,41124,2491.924,,,,,
41124.1,0,41124.1,2491.93,,,,,
41124.2,0,41124.2,2491.936,,,,,
41124.3,0,41124.3,2491.942,,,,,
41124.4,0,41124.4,2491.948,,,,,
41124.5,0,41124.5,2491.954,,,,,
41124.6,0,41124.6,2491.961,,,,,
41124.7,0,41124.7,2491.967,,,,,
41124.8,0,41124.8,2491.973,,,,,
41124.9,0,41124.9,2491.979,,,,,
41125,0,41125,2491.985,,,,,
41125.1,0,41125.1,2491.991,,,,,
41125.2,0,41125.2,2491.997,,,,,
41125.3,0,41125.3,2492.003,,,,,
41125.4,0,41125.4,2492.009,,,,,
41125.5,0,41125.5,2492.015,,,,,
41125.6,0,41125.6,2492.021,,,,,
41125.7,0,41125.7,2492.027,,,,,
41125.8,6.666667E-05,41125.8,2492.033,,,,,
41125.9,0,41125.9,2492.039,,,,,
41126,0,41126,2492.045,,,,,
41126.1,0,41126.1,2492.051,,,,,
41126.2,0,41126.2,2492.057,,,,,
41126.3,0,41126.3,2492.064,,,,,
41126.4,5.332375E-05,41126.4,2492.07,,,,,
41126.5,0,41126.5,2492.076,,,,,
41126.6,0,41126.6,2492.082,,,,,
41126.7,0,41126.7,2492.088,,,,,
41126.8,0,41126.8,2492.094,,,,,
41126.9,0,41126.9,2492.1,,,,,
41127,0,41127,2492.106,,,,,
41127.1,0,41127.1,2492.112,,,,,
41127.2,0,41127.2,2492.118,,,,,
41127.3,0,41127.3,2492.124,,,,,
41127.4,0,41127.4,2492.13,,,,,
41127.5,0,41127.5,2492.136,,,,,
41127.6,0,41127.6,2492.142,,,,,
41127.7,0,41127.7,2492.148,,,,,
41127.8,0,41127.8,2492.154,,,,,
41127.9,0,41127.9,2492.16,,,,,
41128,0,41128,2492.167,,,,,
41128.1,0,41128.1,2492.173,,,,,
41128.2,0,41128.2,2492.179,,,,,
41128.3,0,41128.3,2492.185,,,,,
41128.4,0,41128.4,2492.191,,,,,
41128.5,0,41128.5,2492.197,,,,,
41128.6,0,41128.6,2492.203,,,,,
41128.7,0,41128.7,2492.209,,,,,
41128.8,0,41128.8,2492.215,,,,,
41128.9,0,41128.9,2492.221,,,,,
41129,0,41129,2492.227,,,,,
41129.1,0,41129.1,2492.233,,,,,
41129.2,0,41129.2,2492.239,,,,,
41129.3,0,41129.3,2492.245,,,,,
41129.4,0,41129.4,2492.251,,,,,
41129.5,0,41129.5,2492.257,,,,,
41129.6,0,41129.6,2492.263,,,,,
41129.7,0,41129.7,2492.27,,,,,
41129.8,0,41129.8,2492.276,,,,,
41129.9,0,41129.9,2492.282,,,,,
41130,0,41130,2492.288,,,,,
41130.1,0,41130.1,2492.294,,,,,
41130.2,0,41130.2,2492.3,,,,,
41130.3,0.0004858024,41130.3,2492.306,,,,,
41130.4,2.666187E-05,41130.4,2492.312,,,,,
41130.5,0,41130.5,2492.318,,,,,
41130.6,0,41130.6,2492.324,,,,,
41130.7,0,41130.7,2492.33,,,,,
41130.8,0,41130.8,2492.336,,,,,
41130.9,0,41130.9,2492.342,,,,,
41131,0,41131,2492.348,,,,,
41131.1,1.713852E-05,41131.1,2492.354,,,,,
41131.2,1.334295E-05,41131.2,2492.36,,,,,
41131.3,0,41131.3,2492.366,,,,,
41131.4,0,41131.4,2492.373,,,,,
41131.5,0,41131.5,2492.379,,,,,
41131.6,0,41131.6,2492.385,,,,,
41131.7,0,41131.7,2492.391,,,,,
41131.8,0,41131.8,2492.397,,,,,
41131.9,4.416021E-06,41131.9,2492.403,,,,,
41132,0,41132,2492.409,,,,,
41132.1,0,41132.1,2492.415,,,,,
41132.2,0,41132.2,2492.421,,,,,
41132.3,0,41132.3,2492.427,,,,,
41132.4,0,41132.4,2492.433,,,,,
41132.5,0,41132.5,2492.439,,,,,
41132.6,0,41132.6,2492.445,,,,,
41132.7,0,41132.7,2492.451,,,,,
41132.8,0,41132.8,2492.457,,,,,
41132.9,0,41132.9,2492.463,,,,,
41133,0,41133,2492.47,,,,,
41133.1,0,41133.1,2492.476,,,,,
41133.2,0,41133.2,2492.482,,,,,
41133.3,0,41133.3,2492.488,,,,,
41133.4,0,41133.4,2492.494,,,,,
41133.5,0,41133.5,2492.5,,,,,
41133.6,0,41133.6,2492.506,,,,,
41133.7,0,41133.7,2492.512,,,,,
41133.8,0,41133.8,2492.518,,,,,
41133.9,0,41133.9,2492.524,,,,,
41134,0,41134,2492.53,,,,,
41134.1,0,41134.1,2492.536,,,,,
41134.2,0,41134.2,2492.542,,,,,
41134.3,0.0009191178,41134.3,2492.548,,,,,
41134.4,0,41134.4,2492.554,,,,,
41134.5,0,41134.5,2492.56,,,,,
41134.6,0,41134.6,2492.566,,,,,
41134.7,0,41134.7,2492.573,,,,,
41134.8,0,41134.8,2492.579,,,,,
41134.9,0,41134.9,2492.585,,,,,
41135,0,41135,2492.591,,,,,
41135.1,0,41135.1,2492.597,,,,,
41135.2,0,41135.2,2492.603,,,,,
41135.3,0,41135.3,2492.609,,,,,
41135.4,0,41135.4,2492.615,,,,,
41135.5,0,41135.5,2492.621,,,,,
41135.6,0,41135.6,2492.627,,,,,
41135.7,0,41135.7,2492.633,,,,,
41135.8,0,41135.8,2492.639,,,,,
41135.9,0,41135.9,2492.645,,,,,
41136,0,41136,2492.651,,,,,
41136.1,0,41136.1,2492.657,,,,,
41136.2,0,41136.2,2492.663,,,,,
41136.3,0,41136.3,2492.669,,,,,
41136.4,0,41136.4,2492.676,,,,,
41136.5,0,41136.5,2492.682,,,,,
41136.6,0,41136.6,2492.688,,,,,
41136.7,0,41136.7,2492.694,,,,,
41136.8,0,41136.8,2492.7,,,,,
41136.9,0,41136.9,2492.706,,,,,
41137,0,41137,2492.712,,,,,
41137.1,0,41137.1,2492.718,,,,,
41137.2,0,41137.2,2492.724,,,,,
41137.3,0,41137.3,2492.73,,,,,
41137.4,0,41137.4,2492.736,,,,,
41137.5,0,41137.5,2492.742,,,,,
41137.6,0,41137.6,2492.748,,,,,
41137.7,0,41137.7,2492.754,,,,,
41137.8,0,41137.8,2492.76,,,,,
41137.9,0,41137.9,2492.766,,,,,
41138,0,41138,2492.772,,,,,
41138.1,0.0006066252,41138.1,2492.779,,,,,
41138.2,0,41138.2,2492.785,,,,,
41138.3,0,41138.3,2492.791,,,,,
41138.4,0,41138.4,2492.797,,,,,
41138.5,0,41138.5,2492.803,,,,,
41138.6,0,41138.6,2492.809,,,,,
41138.7,0,41138.7,2492.815,,,,,
41138.8,0,41138.8,2492.821,,,,,
41138.9,0,41138.9,2492.827,,,,,
41139,0,41139,2492.833,,,,,
41139.1,0,41139.1,2492.839,,,,,
41139.2,0,41139.2,2492.845,,,,,
41139.3,0,41139.3,2492.851,,,,,
41139.4,0,41139.4,2492.857,,,,,
41139.5,0.0002545811,41139.5,2492.863,,,,,
41139.6,9.332695E-05,41139.6,2492.869,,,,,
41139.7,0,41139.7,2492.875,,,,,
41139.8,0,41139.8,2492.882,,,,,
41139.9,0.0002066475,41139.9,2492.888,,,,,
41140,0,41140,2492.894,,,,,
41140.1,0,41140.1,2492.9,,,,,
41140.2,0,41140.2,2492.906,,,,,
41140.3,0,41140.3,2492.912,,,,,
41140.4,0,41140.4,2492.918,,,,,
41140.5,0,41140.5,2492.924,,,,,
41140.6,0,41140.6,2492.93,,,,,
41140.7,0,41140.7,2492.936,,,,,
41140.8,0,41140.8,2492.942,,,,,
41140.9,0,41140.9,2492.948,,,,,
41141,0,41141,2492.954,,,,,
41141.1,0,41141.1,2492.96,,,,,
41141.2,0,41141.2,2492.966,,,,,
41141.3,0,41141.3,2492.972,,,,,
41141.4,0,41141.4,2492.979,,,,,
41141.5,0,41141.5,2492.985,,,,,
41141.6,0,41141.6,2492.991,,,,,
41141.7,0,41141.7,2492.997,,,,,
41141.8,0.0017,41141.8,2493.003,,,,,
41141.9,0,41141.9,2493.009,,,,,
41142,0,41142,2493.015,,,,,
41142.1,0,41142.1,2493.021,,,,,
41142.2,0,41142.2,2493.027,,,,,
41142.3,0,41142.3,2493.033,,,,,
41142.4,0,41142.4,2493.039,,,,,
41142.5,0,41142.5,2493.045,,,,,
41142.6,0,41142.6,2493.051,,,,,
41142.7,0,41142.7,2493.057,,,,,
41142.8,0,41142.8,2493.063,,,,,
41142.9,0,41142.9,2493.069,,,,,
41143,0,41143,2493.075,,,,,
41143.1,0,41143.1,2493.082,,,,,
41143.2,0,41143.2,2493.088,,,,,
41143.3,0,41143.3,2493.094,,,,,
41143.4,0,41143.4,2493.1,,,,,
41143.5,0,41143.5,2493.106,,,,,
41143.6,0,41143.6,2493.112,,,,,
41143.7,0,41143.7,2493.118,,,,,
41143.8,0,41143.8,2493.124,,,,,
41143.9,0,41143.9,2493.13,,,,,
41144,0,41144,2493.136,,,,,
41144.1,0,41144.1,2493.142,,,,,
41144.2,0,41144.2,2493.148,,,,,
41144.3,0,41144.3,2493.154,,,,,
41144.4,0,41144.4,2493.16,,,,,
41144.5,0,41144.5,2493.166,,,,,
41144.6,0,41144.6,2493.172,,,,,
41144.7,0,41144.7,2493.178,,,,,
41144.8,0,41144.8,2493.185,,,,,
41144.9,0,41144.9,2493.191,,,,,
41145,0,41145,2493.197,,,,,
41145.1,0,41145.1,2493.203,,,,,
41145.2,0,41145.2,2493.209,,,,,
41145.3,0,41145.3,2493.215,,,,,
41145.4,0,41145.4,2493.221,,,,,
41145.5,0,41145.5,2493.227,,,,,
41145.6,0.0002902005,41145.6,2493.233,,,,,
41145.7,0,41145.7,2493.239,,,,,
41145.8,3.333333E-05,41145.8,2493.245,,,,,
41145.9,0,41145.9,2493.251,,,,,
41146,0,41146,2493.257,,,,,
41146.1,0,41146.1,2493.263,,,,,
41146.2,0,41146.2,2493.269,,,,,
41146.3,0,41146.3,2493.275,,,,,
41146.4,0,41146.4,2493.281,,,,,
41146.5,0,41146.5,2493.288,,,,,
41146.6,9.332695E-05,41146.6,2493.294,,,,,
41146.7,0,41146.7,2493.3,,,,,
41146.8,0,41146.8,2493.306,,,,,
41146.9,0,41146.9,2493.312,,,,,
41147,0,41147,2493.318,,,,,
41147.1,0,41147.1,2493.324,,,,,
41147.2,0,41147.2,2493.33,,,,,
41147.3,0,41147.3,2493.336,,,,,
41147.4,0,41147.4,2493.342,,,,,
41147.5,0,41147.5,2493.348,,,,,
41147.6,0,41147.6,2493.354,,,,,
41147.7,0,41147.7,2493.36,,,,,
41147.8,0,41147.8,2493.366,,,,,
41147.9,0,41147.9,2493.372,,,,,
41148,0,41148,2493.378,,,,,
41148.1,0,41148.1,2493.384,,,,,
41148.2,0,41148.2,2493.391,,,,,
41148.3,0.0002,41148.3,2493.397,,,,,
41148.4,0,41148.4,2493.403,,,,,
41148.5,0,41148.5,2493.409,,,,,
41148.6,0,41148.6,2493.415,,,,,
41148.7,0,41148.7,2493.421,,,,,
41148.8,0,41148.8,2493.427,,,,,
41148.9,0,41148.9,2493.433,,,,,
41149,0,41149,2493.439,,,,,
41149.1,0,41149.1,2493.445,,,,,
41149.2,0,41149.2,2493.451,,,,,
41149.3,0,41149.3,2493.457,,,,,
41149.4,0,41149.4,2493.463,,,,,
41149.5,0,41149.5,2493.469,,,,,
41149.6,0,41149.6,2493.475,,,,,
41149.7,0,41149.7,2493.481,,,,,
41149.8,0,41149.8,2493.488,,,,,
41149.9,0,41149.9,2493.494,,,,,
41150,0,41150,2493.5,,,,,
41150.1,0,41150.1,2493.506,,,,,
41150.2,0,41150.2,2493.512,,,,,
41150.3,0,41150.3,2493.518,,,,,
41150.4,0,41150.4,2493.524,,,,,
41150.5,0,41150.5,2493.53,,,,,
41150.6,0,41150.6,2493.536,,,,,
41150.7,0,41150.7,2493.542,,,,,
41150.8,0,41150.8,2493.548,,,,,
41150.9,0,41150.9,2493.554,,,,,
41151,0,41151,2493.56,,,,,
41151.1,0,41151.1,2493.566,,,,,
41151.2,0,41151.2,2493.572,,,,,
41151.3,0,41151.3,2493.578,,,,,
41151.4,0,41151.4,2493.584,,,,,
41151.5,0,41151.5,2493.591,,,,,
41151.6,0,41151.6,2493.597,,,,,
41151.7,0,41151.7,2493.603,,,,,
41151.8,0,41151.8,2493.609,,,,,
41151.9,0,41151.9,2493.615,,,,,
41152,0,41152,2493.621,,,,,
41152.1,0,41152.1,2493.627,,,,,
41152.2,0,41152.2,2493.633,,,,,
41152.3,0,41152.3,2493.639,,,,,
41152.4,0,41152.4,2493.645,,,,,
41152.5,0,41152.5,2493.651,,,,,
41152.6,0,41152.6,2493.657,,,,,
41152.7,0,41152.7,2493.663,,,,,
41152.8,0,41152.8,2493.669,,,,,
41152.9,0.003474326,41152.9,2493.675,,,,,
41153,0,41153,2493.681,,,,,
41153.1,0,41153.1,2493.687,,,,,
41153.2,0,41153.2,2493.694,,,,,
41153.3,0,41153.3,2493.7,,,,,
41153.4,0,41153.4,2493.706,,,,,
41153.5,0,41153.5,2493.712,,,,,
41153.6,0,41153.6,2493.718,,,,,
41153.7,0,41153.7,2493.724,,,,,
41153.8,0,41153.8,2493.73,,,,,
41153.9,0,41153.9,2493.736,,,,,
41154,0,41154,2493.742,,,,,
41154.1,0,41154.1,2493.748,,,,,
41154.2,0,41154.2,2493.754,,,,,
41154.3,0,41154.3,2493.76,,,,,
41154.4,0,41154.4,2493.766,,,,,
41154.5,0,41154.5,2493.772,,,,,
41154.6,0,41154.6,2493.778,,,,,
41154.7,0,41154.7,2493.784,,,,,
41154.8,0,41154.8,2493.79,,,,,
41154.9,0,41154.9,2493.797,,,,,
41155,0,41155,2493.803,,,,,
41155.1,0,41155.1,2493.809,,,,,
41155.2,0,41155.2,2493.815,,,,,
41155.3,0,41155.3,2493.821,,,,,
41155.4,0,41155.4,2493.827,,,,,
41155.5,0,41155.5,2493.833,,,,,
41155.6,0,41155.6,2493.839,,,,,
41155.7,0,41155.7,2493.845,,,,,
41155.8,0,41155.8,2493.851,,,,,
41155.9,0,41155.9,2493.857,,,,,
41156,0,41156,2493.863,,,,,
41156.1,0,41156.1,2493.869,,,,,
41156.2,0,41156.2,2493.875,,,,,
41156.3,0,41156.3,2493.881,,,,,
41156.4,0,41156.4,2493.887,,,,,
41156.5,0.0001242583,41156.5,2493.893,,,,,
41156.6,0,41156.6,2493.9,,,,,
41156.7,0,41156.7,2493.906,,,,,
41156.8,0,41156.8,2493.912,,,,,
41156.9,0,41156.9,2493.918,,,,,
41157,0,41157,2493.924,,,,,
41157.1,0,41157.1,2493.93,,,,,
41157.2,0,41157.2,2493.936,,,,,
41157.3,0,41157.3,2493.942,,,,,
41157.4,0.001030432,41157.4,2493.948,,,,,
41157.5,0,41157.5,2493.954,,,,,
41157.6,0,41157.6,2493.96,,,,,
41157.7,0,41157.7,2493.966,,,,,
41157.8,0,41157.8,2493.972,,,,,
41157.9,0,41157.9,2493.978,,,,,
41158,0,41158,2493.984,,,,,
41158.1,0,41158.1,2493.99,,,,,
41158.2,0,41158.2,2493.997,,,,,
41158.3,0,41158.3,2494.003,,,,,
